FERMT1	440.286804486988	0.592177914864757	0.0968788321894524	6.11256248121073	9.80439008969698e-10	3.95198623865536e-07
USP32P3	110.705157813537	0.707103415795313	0.116862270571278	6.05074171790993	1.44180449357486e-09	5.65460135304453e-07
COL4A5	179.370948864171	-0.690558651625323	0.114803046987738	-6.01515961243677	1.7970954153918e-09	6.86253988756591e-07
SYTL2	1375.81417009341	-0.42054576492757	0.0700871868546911	-6.00032308044365	1.96925309507198e-09	7.32713632374091e-07
ARHGEF6	182.70026302421	-0.664233523727236	0.110863294554115	-5.99146477108353	2.07959377830011e-09	7.54424632922823e-07
GABARAPL1	642.501836152551	-0.499727871816178	0.0837327752145203	-5.96812742126238	2.39991922446851e-09	8.49395801616159e-07
TMEM255A	103.017197923627	-0.700273836496449	0.117639247410574	-5.95272285321933	2.63717671839792e-09	9.1114455620648e-07
CPM	649.070492248963	-0.575604313742253	0.0971668427177817	-5.92387585767378	3.14440866754626e-09	1.05205028145028e-06
PAM	3950.1213623586	-0.366344063016341	0.0619053139122729	-5.91781286394078	3.26250862554355e-09	1.05205028145028e-06
PRKCD	955.923108003339	0.472836018033972	0.0798554710799511	5.92114743848383	3.19703072280266e-09	1.05205028145028e-06
MME	1392.99759007885	-0.423684438277571	0.0725512130845675	-5.83979812692745	5.22641125963426e-09	1.64870551714245e-06
ATP5MC1	2658.74075801275	0.40156982271178	0.0689779942458548	5.82170918569312	5.824884006385e-09	1.72499779217659e-06
FN1	388.434146715994	-0.609643728105663	0.104718035517911	-5.82176437029691	5.82296060792838e-09	1.72499779217659e-06
PTGFRN	227.898156281217	-0.619036052586568	0.10631081946373	-5.82288854238178	5.78391304853693e-09	1.72499779217659e-06
HTATIP2	93.1757948978009	0.679595835289339	0.117621343914991	5.77782749855765	7.56713309076174e-09	2.19613336560087e-06
TMEM158	2631.20985039595	0.413241310607377	0.0717986537090259	5.75555792845497	8.63561018682482e-09	2.45708508668657e-06
ADGRL2	99.9368628740765	-0.673393139901724	0.117600802018019	-5.72609309074735	1.02769842720817e-08	2.86787151484957e-06
CEMIP2	572.598651467579	-0.515807692150818	0.0901904255690341	-5.71909588957428	1.07092349261631e-08	2.87780940765838e-06
DSC2	231.502057077945	-0.605756615312285	0.105907711617218	-5.71966484840756	1.06734376497484e-08	2.87780940765838e-06
SLC7A5	9123.7217600943	0.303390754637389	0.0530857418864339	5.71510812237364	1.09634293140016e-08	2.89255132319049e-06
IGFBP5	65.9016247303767	-0.655817924073256	0.114837576346716	-5.71083041750392	1.12426231483191e-08	2.9132447233082e-06
AFAP1L2	310.627076683418	-0.568796378816482	0.0997704247975385	-5.70105198981287	1.19070311375287e-08	3.03127945327507e-06
ASNS	3217.98074561063	0.40123836888525	0.0704856382649053	5.69248401181077	1.25204325951303e-08	3.13248271358509e-06
ARL4C	1932.9135045933	0.398363771226985	0.0702445411041638	5.67109934758149	1.41884085477314e-08	3.43146660726883e-06
TTLL7	721.627687227789	-0.515348971983837	0.0908419456961201	-5.67302877580095	1.40294652279643e-08	3.43146660726883e-06
PLK2	762.877141338204	0.459467257974651	0.0811348179829139	5.66300965969271	1.4874078302658e-08	3.53832377458803e-06
MUC19	383.085241713669	-0.55025622618697	0.0977236143673801	-5.63073960934712	1.79438462236956e-08	4.19972826696849e-06
SAMD9L	32.6771034740209	-0.596067970580469	0.105970958590277	-5.6248238055965	1.85697415255736e-08	4.27723046472378e-06
TIMP2	5993.59324804098	-0.307336104481476	0.0549971582385655	-5.5882179066111	2.29411664661633e-08	5.20155104047649e-06
MALAT1	7217.86103200322	0.31712522504228	0.0569057649816503	5.5728136708915	2.50657620837373e-08	5.59583497841711e-06
ITGA6	6911.088969562	0.404421817350006	0.0733523404681196	5.51341395201664	3.51939141851638e-08	7.73786195061988e-06
SLC3A2	4520.28971401137	0.362831014635193	0.0662788736949649	5.47430869608692	4.39222835276714e-08	9.51277994432895e-06
SGK1	1818.70427067801	0.357928987938625	0.0654880593705999	5.46556107141744	4.61444881861786e-08	9.84709805984762e-06
HSPA2	979.780648912161	-0.439302418039929	0.080502090060593	-5.45703121135452	4.84161275916666e-08	1.01821221374301e-05
PSAP	12135.6696456793	-0.312031712677371	0.0572909423326591	-5.44644057110394	5.13877614722399e-08	1.06526829531953e-05
CRABP2	594.494074014633	-0.504128724834521	0.0928737640235504	-5.42810695932048	5.69549061193602e-08	1.16404597563104e-05
BIRC3	1035.72738930371	0.455200855957945	0.0843236948981714	5.39825557344993	6.72919645870518e-08	1.35621346961487e-05
KRT18	11308.4807776469	0.354230197032581	0.0658853514070499	5.37646365189877	7.59630256452573e-08	1.50999926731278e-05
CBFB	1852.81800039382	0.365584525196342	0.0685809970289461	5.33069714693764	9.78364586441166e-08	1.91852006943889e-05
PROS1	602.216194820695	-0.457323920689733	0.0859029713474739	-5.32372644992543	1.01662754078378e-07	1.96697096590845e-05
MRC2	1409.12941374637	-0.379629363834876	0.0716954877481169	-5.2950244953853	1.19000457889794e-07	2.2721258479458e-05
LOC112694756	1568.21500028246	0.361393597251768	0.0684416191449416	5.28031922340163	1.28959006338263e-07	2.43029109217472e-05
ABCE1	2995.77413466225	0.334401781084113	0.0641988406682244	5.20884454615436	1.90020229394585e-07	3.53510711377541e-05
MXRA5	176.168962466438	-0.602888854563397	0.11591955662126	-5.20092443532369	1.98299718925047e-07	3.64243952065995e-05
ATP10D	245.807749808191	-0.549045453294566	0.105698389696509	-5.19445428516971	2.05321216726053e-07	3.7242702198897e-05
RFT1	1393.09945028484	0.366960335954039	0.0715266531397919	5.13039992570114	2.89127240065338e-07	5.17966096368904e-05
GBP3	54.2219736731819	-0.585081796546298	0.114356037342762	-5.11631751275726	3.11558426784428e-07	5.5134443061815e-05
TIPARP	2020.90916487101	-0.337761898189997	0.0667213687312638	-5.06227471966911	4.14283466263503e-07	7.24297274572252e-05
THAP12	1738.75246068235	0.340726712150679	0.0673438436160717	5.05950794987538	4.20339753861779e-07	7.26136924796223e-05
LYPD6	161.170130598864	-0.57330642474632	0.113530292005156	-5.04981018387836	4.42249286260614e-07	7.37641309531927e-05
PDE2A	142.075516781624	0.575236313030137	0.113894015055331	5.05062810149139	4.4035967801756e-07	7.37641309531927e-05
POLR2A	4888.83976743119	-0.334415363867142	0.0661889945647776	-5.05243154192133	4.3622072877831e-07	7.37641309531927e-05
CACNA1A	468.520402111691	-0.469061696634671	0.0930291467346013	-5.0420939361385	4.6046513447145e-07	7.59296541626728e-05
CPNE7	1653.75649926191	0.378302109616682	0.0751652526458125	5.03293870905066	4.83017590374341e-07	7.70227280650776e-05
MYH16	146.144135194273	0.580465002950534	0.115301728760732	5.03431309477662	4.79565316364681e-07	7.70227280650776e-05
S100A16	3357.52146361469	0.358996524747506	0.0713249105185776	5.03325587284123	4.82218796073243e-07	7.70227280650776e-05
IFRD2	2104.30520910321	0.334265322055138	0.0665875117266394	5.01994012672214	5.16875875062097e-07	8.15183085907458e-05
PAIP1	1192.15153004955	0.397510829013807	0.0792188634652793	5.01788098977249	5.2244522768516e-07	8.15183085907458e-05
BCHE	153.991454272048	-0.567229034915482	0.114197482408483	-4.96708879173458	6.79654740068658e-07	0.000104919892905705
LIN7A	109.537183047661	-0.578820420216116	0.116703925355883	-4.95973394597507	7.05897907096841e-07	0.000107824047682971
KCNN4	1325.73992817596	0.368721886689163	0.0745986829299582	4.94273990112347	7.70322251915792e-07	0.000116439022891146
CPVL	431.071485811196	-0.485732876140511	0.0983797362847211	-4.93732647071497	7.92008250418931e-07	0.00011848280125597
IGFN1	658.283361171512	0.441700248240428	0.0900032964540025	4.90760078400201	9.21972807391906e-07	0.00013651783069453
MAPRE2	1879.32849910342	-0.33280828948389	0.0678788489824601	-4.90297485111876	9.43960734535627e-07	0.000136978142188465
MEGF8	1940.66986882761	-0.320957850151887	0.0654479198329749	-4.9040191188808	9.38953444563246e-07	0.000136978142188465
MMP1	402.725443556087	0.454525422746358	0.0930814425189696	4.8830938847314	1.04434115195455e-06	0.000150043905505074
PLEKHA7	94.3318244535977	-0.57289319638228	0.117612242978935	-4.87103367703723	1.11015913777972e-06	0.000157936463218839
PCDH20	33.8656127363441	-0.520325921570634	0.106909595154578	-4.86697120888268	1.13321530135365e-06	0.000159651332407212
MDK	1165.98932957464	0.416497323767946	0.0861982886313781	4.8318514251376	1.35269189451195e-06	0.000188739539242913
TOX2	282.531690938505	-0.518727344229788	0.107779532995484	-4.81285574183663	1.48788693700121e-06	0.000205625974693567
CHST2	583.366687103375	-0.418534628384081	0.0872383056570028	-4.79760152644007	1.60576823153937e-06	0.000219823611394979
FTL	39179.9777976252	0.299162512818039	0.0624219043412823	4.79258869102125	1.64642947494299e-06	0.000223283533746708
DCTPP1	1601.00744832387	0.376637553066717	0.0786791408690641	4.78700642770754	1.69287414305362e-06	0.000227456450831954
EPHA7	126.399394248458	-0.560183988355486	0.117301393096958	-4.77559535795499	1.79176359798978e-06	0.000238534693306694
HR	387.824754742076	0.451783159881784	0.0946435827247313	4.77352131940931	1.81032375416749e-06	0.00023881461815204
KIF13B	406.739659884025	-0.448206122284077	0.0941436648942037	-4.7608739556481	1.92756410855568e-06	0.000251989934948212
PARP8	306.614885249461	-0.476602056852259	0.100334575629782	-4.75012779852521	2.03288134801907e-06	0.000263385189652721
THY1	838.238718822722	-0.369848429370812	0.078408902182716	-4.71691885838365	2.39443128628529e-06	0.000307483118542352
CALB2	292.186510478748	0.475781855286274	0.101039451128002	4.70887212840781	2.49091268784193e-06	0.000316385049637001
CGNL1	74.592921962792	-0.5522507174562	0.117324297447815	-4.70704474238884	2.51333759743105e-06	0.000316385049637001
ID3	2379.64749976966	0.305720993499517	0.0649673361681371	4.7057646431478	2.52916172268569e-06	0.000316385049637001
CXCL1	183.721343843853	0.527428169667758	0.11239257550966	4.69273141287188	2.6958132009503e-06	0.000334349960333246
SLC7A2	305.764255574561	-0.498901205321857	0.106629980183592	-4.67880800936907	2.88547466433509e-06	0.000354840024187852
FGD5	325.36231146372	0.4675746193393	0.100021963812039	4.67471944680036	2.94355735619656e-06	0.000357436233836491
ZFHX4	249.665555366237	-0.525161859873537	0.112361390129956	-4.6738640316406	2.95585060026042e-06	0.000357436233836491
THBS1	1130.26419412138	0.367337247030085	0.0786594258121172	4.66997112218302	3.01242079456977e-06	0.000361266430991752
MAPKAPK3	2899.97427677408	0.305782320727318	0.0655143792472103	4.66740773920007	3.05023641525494e-06	0.000362803119850529
TMBIM6	9162.58146158213	-0.254064274068152	0.0546297218007071	-4.65066022109715	3.30874074438612e-06	0.000390350706843796
BHLHE41	623.480581929345	-0.396992430933919	0.08542913627854	-4.64703786351688	3.36735376369315e-06	0.00039090936371961
DOK6	182.756578441015	-0.520532392833466	0.112010442090391	-4.64717738024283	3.36507793599006e-06	0.00039090936371961
PDE4D	95.7545069388056	-0.544507159835452	0.11735368874563	-4.63988107792416	3.48609731053823e-06	0.00040148220693032
LINC01123	665.474891480696	0.385092377635989	0.0832568595215705	4.62535315226751	3.73960677897739e-06	0.000427286881651503
GLT8D2	151.012520107754	-0.524728187650594	0.113527227480831	-4.62204705685423	3.79971790907965e-06	0.00043076333264574
ATRIP-TREX1	61.3463075853865	0.531015077596141	0.115789131003302	4.58605287901328	4.51704242501265e-06	0.000508114749064795
PALLD	117.170585154663	-0.535248079427953	0.116868980166052	-4.57989860669146	4.65201396897091e-06	0.000519272113105668
CTSC	4940.45091728179	0.267585968877766	0.0587708607111982	4.55303811514164	5.28766884353173e-06	0.000584430210660201
PYCR1	2154.56759356899	0.333747783096923	0.0733205033687714	4.55190250697423	5.3162971405931e-06	0.000584430210660201
ZCCHC24	432.082646636744	-0.416768011189527	0.0916633549304415	-4.54672438626963	5.44872750879061e-06	0.000594484848722259
TOP1MT	1552.96849113811	0.31583770285881	0.0695414199335464	4.54172064879641	5.57969454871898e-06	0.000604230952212397
RGS4	46.9607514625337	0.510876928839865	0.112642241657238	4.53539383914631	5.74960933742425e-06	0.000618019119224913
SLC37A1	91.928083739855	-0.530465829534688	0.117620544866077	-4.50997595818552	6.4834973156688e-06	0.000691779629026985
DDX39A	3152.02892938134	0.283990927686806	0.0631457362387078	4.4973888120212	6.87931160448225e-06	0.000723374570236536
PTPRK	284.755438882506	-0.458056292760089	0.101826361216671	-4.49840578890388	6.84649238324094e-06	0.000723374570236536
MICAL2	2529.58647332643	0.334074281484314	0.0743265799141901	4.49468120112619	6.96742515609821e-06	0.000727369111080152
GLDC	1926.92443005259	0.292503943516708	0.0651803102948795	4.48761201340409	7.20259447967154e-06	0.000746548917817956
CACNA2D2	217.076508971932	-0.482161175687945	0.107712678914284	-4.47636416202813	7.59249371590444e-06	0.000781380683060208
ABLIM1	1493.44337617165	-0.349703240617301	0.0781515336972497	-4.4746817378148	7.65252130948717e-06	0.000782012230436397
MYO6	976.420380136946	-0.36404878339154	0.0814549197659192	-4.4693283651586	7.84655931932993e-06	0.00079070432140831
PTPRZ1	133.700594727966	-0.515473531631813	0.115302803749306	-4.47060708733994	7.79978772569171e-06	0.00079070432140831
EPB41L4B	268.423423752626	0.457945462229914	0.102599044966072	4.46344761183058	8.0651324271921e-06	0.000807125080351618
CRIP2	1610.73089402237	0.344777192137384	0.0774209456783176	4.45328055756289	8.45681348112574e-06	0.000840526167291887
CCDC86	2463.49641210994	0.296052280443169	0.0666194319165638	4.44393282749624	8.8329192498177e-06	0.000871935314517719
SUSD5	298.316798617298	0.441378106454428	0.0993673653583824	4.44188194849018	8.91754833000895e-06	0.000874341512275405
NBEA	438.155304301331	-0.43445217432857	0.0978480815659057	-4.44006839353252	8.99302929614387e-06	0.000875824484002307
PAG1	98.563633031442	-0.521240854247317	0.117508554234975	-4.43576944368681	9.1743998519536e-06	0.000887531441677991
SLFN5	160.98277254521	-0.510713184361803	0.115340591616019	-4.42787033780806	9.51680800974583e-06	0.000914558947214714
TRMT1	1363.22083473757	0.352086915394998	0.0795837131649687	4.42410766465695	9.68417191264333e-06	0.000924519859370838
QPCT	109.630206189791	-0.519083406433138	0.117398569425787	-4.42154797091692	9.79963015634924e-06	0.000929427667965907
KLHL13	145.305434310723	-0.508630341150572	0.115218248127614	-4.41449466049179	1.01246214814301e-05	0.000954015469591123
DKC1	3954.88726053213	0.266331706547563	0.0603740103497983	4.4113635156001	1.02721695338239e-05	0.00096167388455044
FBLN5	49.1094513840255	-0.49411575040713	0.112470323889112	-4.39329890162221	1.11643461123905e-05	0.00103849888741601
MEG3	3584.79921747277	-0.298449102565815	0.0679795488818234	-4.3902777743442	1.1320595565724e-05	0.0010463258742307
SCG2	101.738266927893	0.51293520957503	0.117368029928859	4.37031455572644	1.24067681966095e-05	0.00113945957785444
SOCS2	345.740526740759	0.438719908588948	0.100433492979456	4.36826297257917	1.2523863947965e-05	0.00114297980974164
CARM1	1867.18610914827	0.281916512155925	0.0647488210880323	4.35400224156409	1.33674338409337e-05	0.00118286056481205
DKK3	530.233937269185	-0.389939414979019	0.0894952765192665	-4.3570949232731	1.31800117541679e-05	0.00118286056481205
IGF2BP3	4932.81390099414	-0.285397389647606	0.0655191129949439	-4.35594098579494	1.32496473483309e-05	0.00118286056481205
MLPH	254.629522772144	0.450893915231775	0.10355887821822	4.35398608974547	1.33684193115e-05	0.00118286056481205
TUBB3	7502.89278464912	0.28683314390737	0.0658173612931246	4.35801646057987	1.31246514935027e-05	0.00118286056481205
CREG1	473.344121561073	-0.388520909702835	0.0894134912323238	-4.34521574259234	1.39138844844487e-05	0.00122366289547779
SEL1L3	658.646672753358	-0.371350299849303	0.0856448647776535	-4.33593188352135	1.45143889449412e-05	0.00126878492759061
MARCKS	767.638076623411	-0.351739761939183	0.0814639714184354	-4.31773403401229	1.57639222681245e-05	0.00136976213193266
VAV3	60.0536311683986	-0.496845227949996	0.115369871178788	-4.30654227896325	1.65826246608901e-05	0.00143232420508439
COLEC12	107.605971566365	-0.502424128410137	0.11675818071671	-4.30311713771189	1.68411751726685e-05	0.00143790694275002
H4C15	690.145381736489	-0.374559600519996	0.0870449187842443	-4.30306106032916	1.68454400294606e-05	0.00143790694275002
TCEAL1	447.129628318397	0.397784622604279	0.0927742878295679	4.2876602117931	1.80565018159552e-05	0.00153226840848728
HSPD1	17502.692765463	0.228037870376928	0.0532814324461856	4.27987499411257	1.86998315191753e-05	0.00157763520450438
ADGRG1	913.773696272261	0.350198014306069	0.0820880909403149	4.26612448035481	1.98897831949846e-05	0.00166832742163249
HMGCS1	611.976642929669	0.383587289291556	0.0903277266241627	4.24661733033084	2.17022154348582e-05	0.00180924425806674
MAP3K14	2809.32687384936	0.272830978109875	0.0642648909399639	4.24541260584653	2.18191541011425e-05	0.00180924425806674
ATIC	3205.41173482987	0.28369084979085	0.0668479467509938	4.24382293816126	2.19743760426247e-05	0.00181176233383254
PARP3	350.097803608902	0.411253867648767	0.0971167629747593	4.23463318846049	2.28925072757501e-05	0.0018754805640072
PRNP	3673.64591314836	0.246043756505555	0.0581179449212385	4.2335247201014	2.3005688125786e-05	0.0018754805640072
CLSTN3	388.305317636091	-0.412362504181691	0.0974753393037587	-4.23042902058193	2.33246034857971e-05	0.00189085654291844
HSPA1A	8781.61374003973	0.253331887141101	0.0599981175402013	4.22233059181161	2.4178911853493e-05	0.00192780324124196
ITPA	837.056228917073	0.344593772987418	0.0815703875786088	4.22449596252482	2.39476144792954e-05	0.00192780324124196
SERPINE1	3763.52721608897	0.252585305355728	0.0598086215652854	4.2232256612036	2.40830471188663e-05	0.00192780324124196
IGFBP6	1031.1797287194	0.347413634210362	0.082358703438772	4.21829897393467	2.4615229232029e-05	0.00195186661959548
GSN	3812.09966873768	-0.266758505557681	0.0633000320611895	-4.21419226612424	2.50673679895619e-05	0.00197691617878551
ODC1	3742.70824827455	0.273081492929725	0.0649311531733501	4.2057083477428	2.60265693120924e-05	0.00204146782317715
PSAT1	3203.36281380259	0.248655713839672	0.0591767962181881	4.20191240030746	2.64669556656068e-05	0.00206484942829903
GCSH	1710.1066211311	0.296028740577995	0.070493599271345	4.19937049090822	2.67658066113666e-05	0.00206595010498692
NID2	68.260601143002	-0.49003985708311	0.116662037166606	-4.20050831431378	2.66316387444481e-05	0.00206595010498692
ARHGEF1	3670.19287624285	0.254745324688868	0.0608403021626863	4.18711471891908	2.82523045055059e-05	0.00216914915703384
MTUS1	107.769601954003	-0.487739306210949	0.116667396021449	-4.18059648919634	2.90745404489566e-05	0.00222052977081478
SHC2	54.7505918201641	-0.466532447552831	0.111661058887714	-4.1781123356709	2.93938476828483e-05	0.00223316295144404
DKK1	2347.98961300501	0.281092379224128	0.0673088166936089	4.17615987075907	2.96471494256187e-05	0.0022340517961175
ZNF462	555.726541001996	-0.391531554563763	0.0937653839852464	-4.17565137498257	2.97134585246142e-05	0.0022340517961175
LOC102724594	848.584445314687	0.404238747488311	0.096891918179037	4.17205846561277	3.01860152878938e-05	0.00225788282393107
ANKRD13B	765.776277624996	0.347584165830322	0.0833575911878558	4.16979618625257	3.04872164018197e-05	0.00226871793439388
C1orf115	185.462261387623	-0.456611917930034	0.109688359074476	-4.16281109301677	3.14353427693816e-05	0.00232733805574743
ACSS2	461.125112341313	-0.380677303628514	0.0915537591814903	-4.15796475242358	3.21095551964981e-05	0.00236518657592073
KRT8	3260.03670050881	0.285335846038693	0.0688987990558431	4.14137619158536	3.45228205013098e-05	0.00251739019243471
PREX1	1474.47795449767	-0.302484859434155	0.0730249772363874	-4.14221093770408	3.43973757969876e-05	0.00251739019243471
HSPE1	4922.89260230591	0.266012680615834	0.0643226769204103	4.13559716964182	3.54032766274737e-05	0.00256868473570636
SPDL1	3901.31142995857	0.268384427115813	0.0650146370068029	4.12806160999915	3.65834106391068e-05	0.00264110383972179
MAP2K3	757.780179238729	0.334110073714814	0.0809812149488512	4.12577255016293	3.69492307066732e-05	0.00265430835041849
SAMD9	535.263462675761	-0.386261458722224	0.09375680540937	-4.11982316414998	3.79163286111059e-05	0.00271036376589043
AGPAT4	264.323114426749	-0.425444917006212	0.103465340031203	-4.11195591565161	3.92321223205785e-05	0.0027906731715388
HMOX1	586.895614702342	0.363169201838557	0.0883801703121195	4.1091706494342	3.97082578561932e-05	0.00279711907646223
LMTK2	2474.50346395998	-0.284553218858077	0.0692302926677674	-4.1102414549023	3.95245605760649e-05	0.00279711907646223
TFDP2	1405.64215942529	-0.299045425532462	0.0728182125450425	-4.10673944169509	4.01283457384214e-05	0.00281305519328615
DDT	1316.44533586319	0.312321413507749	0.0762438070350893	4.09635124022612	4.19712977990901e-05	0.00292810337674325
LRP1	1921.2507932231	-0.344516477039497	0.08435106977005	-4.08431663022988	4.42067190022956e-05	0.00306929999733163
MEX3C	1326.34570338765	0.282772946289984	0.0693611238852618	4.07682186288894	4.56554426967823e-05	0.00315479109034766
KLF6	3429.60971048445	0.262895782433795	0.0645962937278585	4.06982765205329	4.70479294788286e-05	0.00322957569873944
NPM3	1749.55037087281	0.327012556812859	0.080363641099969	4.06916053499952	4.71828301380167e-05	0.00322957569873944
AMIGO2	232.024708023165	-0.435334240463655	0.107222957364278	-4.06008425028471	4.90550120346556e-05	0.00332634242820041
FCHO1	902.26395301006	0.334271157365773	0.0823276558507652	4.060253555278	4.90194535083367e-05	0.00332634242820041
SASH1	620.874880278803	-0.355177112443227	0.0875631637321866	-4.05623891719516	4.98692488440067e-05	0.00336582637197852
SMIM7	942.300137368192	0.307286539418893	0.0759995301152249	4.04326893801853	5.27111004786722e-05	0.00354116101410191
PSMB10	408.118624819255	0.39153483164298	0.0968888584295307	4.04107178048498	5.32074677796751e-05	0.00355803486152473
UGT8	296.330538511	-0.412902304031062	0.102307317297667	-4.03590197590372	5.4392924041571e-05	0.00362062257232678
CUBN	281.990313983698	-0.42482684542665	0.105514726937496	-4.02623271420971	5.66775979800571e-05	0.00375547317026762
BOP1	3258.0229434937	0.261249949845134	0.0649687867969941	4.02116097167481	5.79120121713379e-05	0.00380377343854785
NLRC5	131.561208857476	-0.461336771310082	0.11472943824298	-4.02108454791732	5.79308062793105e-05	0.00380377343854785
MRPS18B	1515.0513890304	0.279175841707306	0.0696559592672502	4.00792472954377	6.12546350978291e-05	0.0040039009455162
PAK4	1816.00954858912	0.262398213224828	0.0655677877079455	4.00193787830103	6.28257957529241e-05	0.00408818440435283
ROBO1	631.568609970073	0.369499178821214	0.0923713393197464	4.00014963020272	6.33024455617804e-05	0.00410081155154909
BEX1	213.023563936993	-0.4447841437402	0.111243937545452	-3.99827760104654	6.38050932862772e-05	0.00410393388231131
KLF5	379.682323228216	0.414963289204803	0.10379621286047	3.99786541116511	6.3916274371329e-05	0.00410393388231131
YARS1	2923.24987533054	0.253117272863656	0.0633808384235464	3.99359300317526	6.5079535013752e-05	0.00416021644310377
BCS1L	557.057395328511	0.344672125212291	0.0863798059673825	3.99019332530616	6.60194614032275e-05	0.00420179124746594
AKAP9	1468.74338318211	-0.291308574165104	0.0732054131632547	-3.9793310573285	6.91094498112535e-05	0.00436020533135261
CSAG3	185.010281943794	0.445279798423817	0.111884799111941	3.97980603225924	6.89715202416475e-05	0.00436020533135261
BZW2	2066.66945795478	0.271005404998408	0.068241490803549	3.97127029036585	7.14904127154566e-05	0.00449089774421641
LMNB1	3651.56385578027	0.239620577631563	0.0604334209372075	3.96503414692571	7.33854409891989e-05	0.0045900695439408
BIRC2	2435.98297856379	0.265039585699333	0.0670440110677312	3.95321791578932	7.71071535810339e-05	0.00480215410134928
CNTN1	138.342235786037	-0.455266426231612	0.115339889486782	-3.94717238118894	7.90796209436247e-05	0.00487359856015353
